sample_index,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid,source_path,source_size_bytes,received_at
3889,96553,1374,-172,3693,-115,11,-54,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3890,96555,1375,-170,3686,-117,12,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3891,96557,1378,-171,3690,-117,12,-59,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3892,96559,1376,-170,3694,-116,13,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3893,96561,1369,-168,3688,-115,12,-58,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3894,96563,1364,-176,3677,-115,11,-58,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3895,96565,1372,-171,3679,-115,10,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3896,96567,1374,-168,3682,-113,9,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3897,96569,1376,-167,3684,-111,10,-60,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3898,96571,1366,-157,3681,-114,10,-59,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3899,96573,1371,-157,3689,-115,10,-59,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3900,96623,1380,-142,3693,-123,14,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3901,96624,1380,-142,3693,-123,14,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3902,96624,1380,-142,3693,-123,14,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3903,96625,1380,-142,3693,-123,14,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3904,96625,1377,-144,3688,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3905,96626,1377,-144,3688,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3906,96626,1377,-144,3688,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3907,96627,1377,-144,3688,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3908,96627,1379,-141,3682,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3909,96628,1379,-141,3682,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3910,96628,1379,-141,3682,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3911,96629,1379,-141,3682,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3912,96629,1379,-141,3682,-122,13,-56,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3913,96630,1379,-147,3688,-123,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3914,96630,1379,-147,3688,-123,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3915,96630,1379,-147,3688,-123,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3916,96631,1379,-147,3688,-123,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3917,96631,1382,-147,3686,-122,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3918,96632,1382,-147,3686,-122,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3919,96632,1382,-147,3686,-122,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
3920,96633,1382,-147,3686,-122,15,-57,-148.60533142089844,64.93533325195312,-42.68866729736328,1385.2779541015625,-168.4893341064453,3680.7041015625,True,/last_run.bin,297276,2026-05-21T15:18:19
