sample_index,t_ms,ax_raw,ay_raw,az_raw,gx_raw,gy_raw,gz_raw,calib_gx_bias_lsb,calib_gy_bias_lsb,calib_gz_bias_lsb,calib_g_T_x_lsb,calib_g_T_y_lsb,calib_g_T_z_lsb,calib_valid,source_path,source_size_bytes,received_at
6199,1867957,1878,6328,3877,-49,-7438,2377,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6200,1868008,-3223,6814,8717,-1516,-23103,13262,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6201,1868009,-3223,6814,8717,-1516,-23103,13262,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6202,1868009,-3223,6814,8717,-1516,-23103,13262,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6203,1868010,-3223,6814,8717,-1516,-23103,13262,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6204,1868010,-2803,6262,9045,-1417,-24193,13884,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6205,1868011,-2803,6262,9045,-1417,-24193,13884,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6206,1868011,-2803,6262,9045,-1417,-24193,13884,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6207,1868012,-2803,6262,9045,-1417,-24193,13884,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6208,1868012,-1754,5300,9230,-1241,-25364,14416,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6209,1868013,-1754,5300,9230,-1241,-25364,14416,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6210,1868013,-1754,5300,9230,-1241,-25364,14416,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6211,1868014,-1754,5300,9230,-1241,-25364,14416,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
6212,1868014,-185,4533,9064,-988,-26372,14814,-114.767333984375,51.38199996948242,-66.75267028808594,2995.926025390625,1699.7933349609375,2056.464111328125,True,/last_run.bin,169116,2026-05-21T16:39:25
